transaction_id,duration,day,fraud
27138,28.6562969605048,weekday,False
34841,32.92666755021871,weekday,False
24255,26.66434392417076,weekend,False
24194,3.2734236729961643,weekend,True
76309,32.73338217672129,weekend,False
18282,18.701436645877145,weekend,False
53919,28.194838699549283,weekend,False
82771,44.30817184101393,weekend,False
40301,31.08564000378762,weekend,False
87538,24.741210504172066,weekend,False
54674,38.686982935781586,weekend,False
50579,46.68633170475601,weekend,False
75998,34.060383036176404,weekend,False
66221,26.194345359676586,weekend,False
92065,27.254435081947324,weekday,False
75690,37.146081039410184,weekday,False
45011,30.536111152741476,weekday,False
77250,36.39505830332382,weekend,False
42581,23.34376340533911,weekday,False
27053,23.589067400075002,weekday,False
20061,16.36581618177152,weekend,False
55740,30.05798125753981,weekday,False
69799,23.267290213843896,weekday,False
66525,29.954783157789844,weekend,False
30508,27.223066045205165,weekend,False
73519,15.591766067896828,weekend,False
66652,29.20874542333662,weekend,False
69287,36.04061333418281,weekday,False
17909,27.566116177225037,weekend,False
23336,23.46108669534647,weekday,False
61935,24.601679301734805,weekday,False
81074,38.01851552915012,weekday,False
49690,36.803940227605906,weekday,False
73273,31.080401265914368,weekday,False
81911,17.804313230101087,weekend,False
47679,18.386479670418066,weekend,False
80763,26.375038587343123,weekday,False
79811,16.683184527281973,weekend,False
24687,31.525982916391094,weekend,False
18890,29.034998017537088,weekday,False
90070,42.26341787058792,weekend,False
71582,31.287414880967827,weekend,False
75988,33.1030459999095,weekend,False
90566,31.093224103325216,weekend,False
83768,39.68851466647193,weekend,False
37527,25.316845957383883,weekend,False
88234,34.58865985483567,weekend,False
32431,36.70706748824487,weekend,False
29647,2.433194594439661,weekend,True
73911,34.67243647440302,weekend,False
53291,39.62940819824327,weekend,False
91024,30.51012985996733,weekend,False
69276,25.002868181660602,weekday,False
75971,31.007503035254892,weekday,False
37563,35.8641173587404,weekend,False
21101,36.070444946851765,weekday,False
53287,28.030688442017812,weekend,False
54333,23.851219019515476,weekend,False
38421,34.74020726215316,weekend,False
29604,33.212808378833955,weekend,False
45346,21.51167676368855,weekend,False
84081,32.586649157048164,weekend,False
33493,3.679496102655151,weekday,True
76882,21.809519571328963,weekday,False
58235,22.60673420946355,weekend,False
23897,20.865145964030567,weekend,False
88205,33.603225705034326,weekend,False
49075,40.948416910347426,weekend,False
90807,37.19971558164965,weekend,False
65449,13.254428057433024,weekday,False
92593,24.038313989996,weekend,False
27215,17.87605146948834,weekday,False
64880,20.6500105434945,weekday,False
62089,27.255465623819305,weekday,False
19589,46.652806069612055,weekend,False
39703,21.4749610715961,weekend,False
64267,30.84817472436832,weekend,False
46083,31.929583067474848,weekend,False
92746,30.535151408465758,weekend,False
74218,30.921679178796555,weekend,False
84003,24.86247756962683,weekend,False
21964,24.248555268027836,weekday,False
63216,28.293525737008785,weekend,False
45663,33.55037749944727,weekend,False
18709,45.508383080025254,weekday,False
27248,19.491892800882177,weekend,False
42424,23.7780062195047,weekend,False
76321,37.69360858799545,weekend,False
18746,38.97098333894815,weekend,False
30981,36.703175297881266,weekday,False
92546,28.904708203264914,weekend,False
78192,33.990753641922794,weekend,False
49350,42.42834311037813,weekday,False
61179,29.155609645519842,weekend,False
49016,13.70669673220604,weekend,False
66033,42.140745746787175,weekend,False
68206,27.0173914193971,weekday,False
54746,36.84831078867251,weekend,False
81692,31.259745903918663,weekend,False
66580,30.99820513144509,weekday,False
81597,41.0592718310363,weekend,False
21187,17.722191906343905,weekday,False
43416,23.645329471175213,weekday,False
72586,31.371523795749898,weekend,False
55420,32.79169523230695,weekday,False
18942,50.42265526343277,weekday,False
72222,12.939143892965877,weekday,False
82001,4.194453033559342,weekend,True
56268,36.66424387574896,weekend,False
60610,28.590818777129545,weekday,False
65043,19.819650222097167,weekend,False
70873,39.05325106391801,weekend,False
59033,32.57243255190622,weekday,False
41364,43.15892590371884,weekday,False
86416,27.2615436898421,weekend,False
26811,34.33979135516661,weekend,False
30588,31.169152944660265,weekend,False
55792,21.701772699358607,weekday,False
28133,39.00332028221128,weekday,False
54882,33.49330766655109,weekend,False
24603,29.81241325465972,weekday,False
17474,27.072162001311703,weekend,False
82216,25.403307981923632,weekend,False
89865,27.049858432938322,weekend,False
40714,31.885842826975264,weekday,False
20252,38.144142139050466,weekend,False
32135,32.356077259423024,weekend,False
69388,16.807609011562334,weekday,False
30640,32.360614533292996,weekend,False
66799,25.822327883120064,weekend,False
73686,35.171937454427315,weekend,False
48040,31.940192555195164,weekday,False
40254,30.90806360974323,weekend,False
35910,31.843174037123834,weekend,False
46578,24.554740008660644,weekday,False
23163,41.727083120951654,weekend,False
51489,29.517570651975053,weekend,False
56132,30.275127016925943,weekend,False
83988,24.2532868691932,weekend,False
24779,31.87300766058893,weekend,False
64584,14.996815046943565,weekend,False
81779,38.374113102702246,weekday,False
43017,33.734030554409586,weekend,False
50000,32.847814387796134,weekday,False
19751,29.081972290824005,weekend,False
42146,27.84889731634113,weekend,False
86610,37.40416515902637,weekend,False
45498,25.850560834562508,weekday,False
21252,21.210038948101552,weekend,False
49211,28.085144321847554,weekday,False
42305,31.7921470337014,weekday,False
79678,36.35038022209354,weekend,False
48939,27.316737941656335,weekend,False
71077,28.27345656954953,weekday,False
81954,31.05424716828024,weekday,False
44477,29.5832899769477,weekend,False
89966,30.218732199055893,weekday,False
84417,42.1659372047412,weekend,False
20339,34.053954553910046,weekend,False
68090,25.627616271245227,weekend,False
23869,38.7544827653613,weekend,False
85445,39.02310287237545,weekend,False
26394,26.309927729844915,weekday,False
74281,21.297296452212485,weekend,False
75546,37.24327393723017,weekend,False
19531,30.542299993555257,weekend,False
36884,33.53299448435139,weekend,False
56484,41.585722705021894,weekend,False
40974,28.237172749669767,weekday,False
69168,35.058353158854466,weekend,False
63583,29.7319579430193,weekend,False
25731,38.67885149573544,weekday,False
77943,23.99502513606549,weekend,False
90374,29.18640975675336,weekend,False
58612,37.53801666611988,weekend,False
58599,29.421927994747755,weekend,False
67850,24.70176246836229,weekend,False
42333,34.1325393044201,weekday,False
30874,27.143452410046187,weekend,False
55047,20.188954531582475,weekend,False
44136,34.675851835971976,weekday,False
90129,28.763659451656924,weekday,False
56007,35.539625439195426,weekend,False
20506,25.137881468070937,weekday,False
89568,27.790620254504105,weekend,False
70004,17.878660190179268,weekend,False
75959,29.389158354931574,weekend,False
32725,31.478203567869876,weekend,False
62016,21.840526973936203,weekend,False
32760,12.752743550490397,weekend,False
48999,26.626752900381334,weekend,False
24854,59.33670346785009,weekend,False
75088,12.040838384481294,weekend,False
68387,29.76441533784825,weekend,False
41439,30.96391666128098,weekend,False
29048,27.329312443635565,weekend,False
60451,20.77643442511471,weekday,False
18681,24.29454691949761,weekend,False
86284,28.78579334419702,weekend,False
83352,25.853414310634722,weekday,False
79472,38.57482046446505,weekend,False
54876,34.010330639655656,weekday,False
27649,33.99250127834319,weekend,False
28817,30.24826480874145,weekend,False
87353,27.456210284999813,weekend,False
73563,23.493621546843148,weekend,False
45454,32.83754979375717,weekday,False
36419,21.391271252739468,weekend,False
48206,33.76165751990769,weekday,False
39226,28.392459387059763,weekday,False
37398,23.11902359539248,weekend,False
29554,27.633596424104784,weekend,False
64722,40.555396584418745,weekend,False
92742,22.94859281922524,weekend,False
57826,24.203759640135562,weekend,False
85060,35.058165169888625,weekend,False
48184,34.44582866101236,weekday,False
18759,24.416704455816333,weekend,False
82132,30.311758235855557,weekend,False
39193,30.608579622148696,weekday,False
21672,25.152455592151824,weekday,False
29749,35.97344340625694,weekend,False
24393,38.282488656019204,weekday,False
71630,33.41978959049861,weekend,False
22328,28.538835365808527,weekend,False
77980,26.408821364285462,weekday,False
79123,29.013051845299394,weekend,False
76904,25.98594906734497,weekend,False
56147,34.70929852381436,weekend,False
63444,25.138574375246225,weekend,False
70852,40.14529577127477,weekday,False
88088,25.178467593101512,weekend,False
22676,38.482914291540396,weekday,False
52370,39.143477565994324,weekend,False
24970,39.67579741231445,weekday,False
54785,35.411733323675165,weekend,False
38821,29.80892636152945,weekend,False
30677,31.934979119048705,weekend,False
21468,38.997018876299286,weekday,False
23390,26.914480174224263,weekday,False
86739,31.867819958003217,weekend,False
32480,24.247515894122714,weekday,False
79558,16.488841853141306,weekday,False
28405,27.880708055634653,weekday,False
38194,26.005255691468033,weekday,False
91063,28.850424637694996,weekday,False
72097,28.059218819676637,weekend,False
19032,32.062684448134306,weekday,False
77436,40.572853627155084,weekday,False
42189,43.43582169123528,weekday,False
32833,41.3276664048308,weekday,False
68878,26.25305937431752,weekend,False
70710,39.9594019922101,weekday,False
36096,28.952797883948485,weekend,False
26387,34.80655996540342,weekend,False
52085,42.31816889181991,weekend,False
63253,23.336825106535105,weekday,False
86448,34.2197084385307,weekend,False
52982,29.260777839643282,weekend,False
64211,24.585495948187024,weekend,False
74368,31.266351577518904,weekday,False
51254,20.07348581109632,weekday,False
70350,26.96686102744749,weekday,False
26511,33.11483664924116,weekday,False
28437,25.29710423356297,weekday,False
54879,23.192910263672914,weekend,False
82406,19.716083144474094,weekend,False
92010,28.504774933099657,weekday,False
32014,26.62794464699359,weekend,False
88851,23.321168325152676,weekend,False
18039,38.274429556562744,weekday,False
55751,16.99071755390434,weekend,False
45598,36.244582094165345,weekend,False
55066,34.089248022912805,weekend,False
63599,36.061048790094304,weekday,False
32176,30.04897219276075,weekday,False
49610,15.878155757809909,weekend,False
59561,31.21161469455277,weekend,False
88242,41.314805685882405,weekend,False
24183,28.20101835186926,weekday,False
41537,30.770514709492726,weekend,False
62063,25.28090598856624,weekend,False
67264,40.91642688021891,weekend,False
63413,1.1132461692439244,weekday,True
88287,26.622138317990974,weekend,False
56119,22.102743807925048,weekend,False
65872,32.203251766690244,weekend,False
21792,34.86477104384602,weekend,False
20532,19.369605777024002,weekday,False
22399,36.06656289098864,weekday,False
61176,16.741534459344678,weekend,False
87150,20.1239372281659,weekday,False
90144,32.76410553735402,weekday,False
29900,35.81608471452434,weekday,False
40009,21.028616517997555,weekend,False
55172,27.476813990808356,weekend,False
82030,15.003460014912594,weekend,False
29029,22.157233194033715,weekend,False
58799,29.372432411111,weekend,False
35073,23.015715490266537,weekend,False
17454,29.985682439401035,weekend,False
58859,15.544288683533878,weekend,False
30845,32.08793645365238,weekend,False
24158,37.44223599187278,weekday,False
61533,35.05911206610651,weekday,False
77098,12.622447768235347,weekend,False
56569,32.42336948255437,weekend,False
90164,32.576383837441746,weekday,False
57362,30.74609588044643,weekend,False
85830,30.00693221334521,weekend,False
47295,28.51745158342208,weekend,False
73360,37.30936369279761,weekday,False
38947,27.302437154272987,weekday,False
69154,32.39571929321112,weekday,False
29640,34.988082085987486,weekday,False
61616,3.27247762140994,weekday,True
24384,31.463918984580946,weekend,False
39322,25.833213329614317,weekend,False
54563,36.33495556466856,weekend,False
23808,28.152490726404917,weekend,False
20976,37.13390327982581,weekend,False
39485,34.66341890362978,weekday,False
83433,31.08717035495775,weekend,False
67427,22.733454054038578,weekday,False
18679,24.30353762992029,weekend,False
78850,35.752726997240345,weekend,False
50720,43.002832274287826,weekday,False
87520,27.611332179721632,weekend,False
48584,37.71160651707932,weekend,False
30211,33.582796329719365,weekend,False
79702,34.40984730636656,weekend,False
24672,29.059781570188232,weekend,False
25115,31.387016346340047,weekend,False
55029,39.3190952159892,weekend,False
72776,36.25096290948609,weekend,False
31977,31.096364925507494,weekday,False
88237,14.894944323863026,weekday,False
55869,44.34540390828789,weekday,False
65527,30.125915485093728,weekday,False
46651,19.509633010278478,weekend,False
49579,32.98275152449883,weekday,False
72780,29.281360014695018,weekday,False
51495,41.65133715749076,weekday,False
80065,38.44853312289236,weekend,False
28682,30.853774551321735,weekend,False
61479,27.622965943038835,weekday,False
28078,30.31982706801795,weekday,False
45660,30.492411135099452,weekend,False
76444,27.647966586209197,weekend,False
45804,21.591161393805912,weekday,False
88932,26.088253697741788,weekday,False
65545,31.276279312911505,weekend,False
86695,19.414726906235458,weekday,False
18916,22.361761706939276,weekday,False
66133,27.481459047167466,weekend,False
92341,31.94454584834869,weekday,False
73011,30.1302389366491,weekend,False
67966,25.155198592347155,weekday,False
58585,28.65121656296133,weekend,False
41811,32.54731933238306,weekend,False
64429,44.48212113868798,weekend,False
39895,33.35101740641181,weekday,False
17981,20.43529704538924,weekend,False
39743,34.33558960011724,weekend,False
68524,40.228877199013326,weekday,False
31556,23.644523363106757,weekend,False
39350,39.616996373919456,weekday,False
91421,30.53280091485979,weekend,False
83013,34.03208020997141,weekend,False
79485,19.972140605302346,weekend,False
92810,17.947554560819448,weekend,False
31944,28.055577221469218,weekday,False
68574,30.028860473094007,weekend,False
56215,20.115976784032902,weekend,False
37316,36.86224943382212,weekday,False
79629,39.09614929998209,weekend,False
39533,32.82483872457364,weekday,False
87869,26.765548552600876,weekend,False
23859,23.52077859137697,weekday,False
45576,29.13708642529325,weekday,False
64711,14.790429994684665,weekend,False
33530,26.53780725509351,weekday,False
41162,37.7818393275674,weekend,False
84976,30.601764644698534,weekday,False
68593,23.279162561664137,weekday,False
78170,39.73702910404597,weekday,False
81048,44.24439718136361,weekday,False
33241,39.92859096155126,weekend,False
65553,22.646901900918785,weekend,False
91995,35.00287046814663,weekend,False
71366,36.421920530340344,weekday,False
27353,30.347093960578967,weekend,False
59459,41.31673799593928,weekend,False
80103,18.474733006853434,weekend,False
78692,38.383266771944285,weekend,False
37313,31.56803362865266,weekend,False
81841,44.10284686900534,weekend,False
26083,27.02848009662612,weekend,False
55763,37.954782399418065,weekday,False
57674,42.49147331724747,weekend,False
42749,24.687703726056444,weekday,False
89133,36.19286372581398,weekday,False
38717,24.422458222370857,weekend,False
66171,34.3463883496105,weekend,False
48296,23.054216135244683,weekend,False
86870,32.28362042313008,weekend,False
55788,38.78614660190306,weekend,False
29320,25.179242477552684,weekend,False
71716,32.50287911321443,weekend,False
20721,29.006800601398346,weekend,False
40578,26.039603858086604,weekday,False
48004,42.164405266763,weekend,False
66670,25.301547520566306,weekend,False
62973,31.417005122804483,weekend,False
31554,39.4165027765656,weekday,False
55650,36.607814595068106,weekend,False
48324,30.469211047217765,weekday,False
62088,36.963058186718555,weekday,False
38384,32.42216540346867,weekend,False
44133,41.40758804211585,weekend,False
90481,33.80698561313644,weekend,False
47618,26.939990129609917,weekend,False
54452,36.369809359064405,weekday,False
51063,24.005131898833106,weekday,False
20420,37.08738522084261,weekday,False
77208,29.916301276137087,weekday,False
42925,33.54375221622609,weekend,False
58812,37.435058969218396,weekend,False
35648,38.44201833450795,weekend,False
23849,28.47538693574736,weekend,False
41482,32.29830136463021,weekday,False
68039,27.042172835915864,weekend,False
39398,24.74176629761417,weekend,False
38391,26.823026060048853,weekday,False
89456,35.111573782871986,weekday,False
64644,27.40361945415836,weekend,False
64498,29.179072659408952,weekday,False
49681,22.75257868394369,weekend,False
56752,42.17274304958286,weekend,False
68908,34.4420821088288,weekend,False
72021,28.85868903874279,weekend,False
65956,25.556175072423713,weekday,False
61980,28.061700209236555,weekend,False
54913,35.421287941285804,weekday,False
32825,28.955807734923894,weekday,False
87924,28.182736932833205,weekend,False
74886,36.56157804851741,weekday,False
69811,23.848587019776826,weekend,False
27210,21.640583636986662,weekend,False
37997,27.393711335208298,weekend,False
48451,26.576304243186847,weekday,False
19393,26.360177766317797,weekday,False
62802,29.287982650278458,weekend,False
36850,29.175203200847623,weekday,False
57251,49.626968486230545,weekend,False
62172,29.45678944970656,weekend,False
54513,43.81058832462085,weekend,False
82409,27.911805391792576,weekend,False
78739,26.61177305748391,weekend,False
19574,30.217326153617012,weekend,False
85694,38.55657327699409,weekday,False
20724,28.49900823614001,weekend,False
81474,32.52827714316242,weekend,False
25146,30.892559711079954,weekday,False
28004,40.2208123193275,weekend,False
55470,18.970751589405502,weekend,False
25331,43.22505284346398,weekday,False
23016,34.41684403928514,weekend,False
69955,31.675354021127163,weekend,False
34846,24.92254857435171,weekend,False
30470,33.03973408389118,weekend,False
40227,35.98393000804333,weekend,False
42320,35.961110923695294,weekend,False
46495,43.60283865923364,weekend,False
29720,34.97553473167646,weekend,False
39876,34.905783827110156,weekday,False
89563,18.70530164580558,weekend,False
42645,30.034146341348062,weekend,False
33881,20.2357015608372,weekday,False
43709,30.51184407628755,weekend,False
81919,29.464428306255265,weekday,False
91102,36.04021779974746,weekend,False
85915,44.1508979632564,weekend,False
81402,27.494663293423514,weekday,False
76454,37.93033749993797,weekday,False
59946,26.629999571369254,weekend,False
92323,37.61264261330505,weekend,False
32344,31.16640811314022,weekday,False
64655,29.38322984756743,weekday,False
47332,26.989889284751115,weekend,False
70183,36.933930338051454,weekend,False
77899,30.168611531646352,weekday,False
70053,27.788626367690252,weekday,False
82441,27.450423068130117,weekend,False
65290,40.708843894670345,weekend,False
60509,25.69195361582461,weekend,False
38809,27.698032306263574,weekend,False
25325,34.575644179289,weekend,False
77389,22.623769990780204,weekend,False
50383,41.53924845498078,weekend,False
87732,38.98781423176183,weekday,False
21955,37.653147535157245,weekend,False
32468,19.79602532809074,weekend,False
68821,37.640003473104215,weekend,False
40475,28.34328431281653,weekend,False
57953,27.481542866649573,weekend,False
89253,23.933983300469638,weekend,False
90679,33.51229722302027,weekend,False
19554,39.80964090072263,weekend,False
51076,22.158353948358304,weekend,False
52564,36.149449358350516,weekend,False
79831,37.25010871840851,weekday,False
92118,25.38818583757174,weekend,False
33230,29.42726588232208,weekday,False
74439,28.3843390340897,weekday,False
54084,35.605129056121555,weekday,False
81102,20.482116135040506,weekend,False
42575,32.08502474814615,weekend,False
65214,25.13383758717629,weekend,False
55549,31.332356428478704,weekend,False
25836,31.099745912417667,weekday,False
28359,29.373783309475293,weekend,False
42435,34.512206169291225,weekend,False
42134,31.05420745364777,weekend,False
77720,28.229696310009267,weekend,False
22870,27.99637865906539,weekday,False
80839,25.56736994470515,weekend,False
24234,33.431568334408446,weekend,False
36995,28.054703256100346,weekend,False
86103,26.408875265388836,weekend,False
51016,24.642023463055192,weekend,False
89175,13.536329338320705,weekend,False
62464,35.52011780514089,weekend,False
65603,34.67189762718955,weekend,False
22583,42.42715213627882,weekend,False
87654,15.56113800051982,weekday,False
82518,19.097533191115684,weekday,False
82693,30.589215707266657,weekend,False
74284,17.768413245584583,weekend,False
57652,23.704446091213626,weekday,False
53630,25.226405287509255,weekend,False
18962,31.445433233650302,weekday,False
39863,24.15475582214322,weekday,False
64849,28.085355075343614,weekday,False
19413,34.14388260564307,weekend,False
92663,35.79727896621856,weekend,False
26453,37.400594371391236,weekend,False
20082,35.85219703388479,weekday,False
42862,27.89736230191077,weekend,False
90918,33.631388306535456,weekend,False
73153,34.2494736254595,weekend,False
33034,30.52121301095935,weekday,False
42191,32.53380373949878,weekday,False
20274,39.256668504954824,weekday,False
45164,36.453071332730005,weekday,False
69122,8.920250115216568,weekday,False
31902,20.307730339100807,weekend,False
57905,27.525768043644437,weekend,False
84393,28.566239032553398,weekend,False
54654,38.43947492841351,weekend,False
78489,26.411175850112187,weekday,False
46447,32.423596294210824,weekend,False
23325,25.702447985025522,weekday,False
71088,24.574850484199096,weekend,False
28545,33.798307712547185,weekend,False
57538,30.26414850457647,weekend,False
87224,33.94938175352602,weekend,False
72967,24.668478452487857,weekend,False
25789,37.41729549543483,weekend,False
25264,33.73279417880194,weekend,False
69525,23.064437502514146,weekend,False
86692,32.42364631933343,weekday,False
68813,34.84365792786489,weekend,False
71635,41.747449305961936,weekend,False
50465,36.257289512867786,weekend,False
68815,36.47548357764879,weekend,False
64303,16.523881898028446,weekend,False
61449,18.644978906344534,weekend,False
33265,26.25042027584033,weekday,False
32859,13.07744658135989,weekend,False
56142,22.49252587337248,weekend,False
52563,32.2333949942644,weekend,False
48407,31.32707627057589,weekend,False
65682,39.926372326611215,weekday,False
59289,21.335293084289994,weekday,False
19239,30.692473084243193,weekend,False
69056,44.78135111079815,weekend,False
37386,40.409650679314,weekend,False
75915,31.831770178056118,weekend,False
70095,30.007907096371724,weekday,False
41944,34.12677534032291,weekend,False
79688,35.172659197687906,weekend,False
34311,30.868016689699328,weekend,False
47857,11.280851091995427,weekend,False
62860,19.898911487104918,weekend,False
45343,16.593452942885484,weekend,False
62581,31.209927985790383,weekend,False
80822,29.208312946414893,weekend,False
59275,29.598528871232727,weekday,False
91387,30.54252714453585,weekend,False
86276,18.308173613398797,weekend,False
33866,36.1418606087296,weekend,False
41303,27.79697374638025,weekend,False
92163,39.8071949105903,weekday,False
84677,29.44116959424937,weekday,False
59659,32.418490513332756,weekday,False
45697,34.054243784926065,weekend,False
39894,30.998032067974197,weekend,False
35725,30.477714739440803,weekend,False
58025,31.987396966638713,weekday,False
29846,32.973694651255165,weekday,False
38185,45.832473542072975,weekend,False
32268,26.229392117221487,weekend,False
79829,29.232337129144227,weekend,False
61626,28.417937741437154,weekend,False
39852,29.092244158733298,weekend,False
55152,23.77365407605596,weekend,False
38707,39.35202878278461,weekday,False
64440,36.37611587290232,weekday,False
46504,27.09555454619294,weekday,False
41842,30.81305477574975,weekend,False
39706,39.13120366347306,weekend,False
76147,17.630914659777165,weekend,False
73707,35.35774006493848,weekend,False
23423,32.894753889574524,weekend,False
52964,29.22705106103661,weekend,False
34715,45.80936756591946,weekday,False
76800,37.59007525933223,weekend,False
57018,32.25912179510827,weekend,False
70617,41.020789069756646,weekday,False
28275,24.72990415653083,weekday,False
30385,22.140776997551654,weekend,False
44892,33.15003874314987,weekend,False
88973,29.125127995169464,weekend,False
62618,18.762888302254908,weekday,False
77813,35.991337201255185,weekend,False
64823,29.45474903053681,weekend,False
36361,18.35682429061138,weekend,False
19861,35.21466037292982,weekday,False
32029,26.595597931089443,weekend,False
63248,38.74893676216448,weekday,False
39377,34.646001108327106,weekend,False
86378,28.189971926244866,weekend,False
79166,42.793793511091934,weekday,False
26442,18.38006446171402,weekend,False
57183,46.426939367991025,weekend,False
26778,24.86225848700527,weekend,False
84250,36.62398892724437,weekend,False
79796,20.97723602701626,weekend,False
69023,30.499616702890847,weekend,False
91596,39.87761838487417,weekend,False
33310,40.47810194680906,weekday,False
53311,36.71695115854698,weekend,False
53167,21.143508917566606,weekend,False
71388,24.927662521338043,weekend,False
46682,20.113862706674304,weekday,False
18223,37.7561819518298,weekend,False
60346,30.312183972095102,weekend,False
50701,35.00696545413688,weekday,False
83662,37.88886135027644,weekend,False
46291,30.420168615199746,weekend,False
80086,36.53567265835915,weekday,False
27183,20.870152127974762,weekend,False
80587,27.96409806724265,weekday,False
36148,33.485445342842375,weekday,False
59346,21.72620885197959,weekend,False
82524,29.451760472237517,weekday,False
86061,38.05943219130876,weekend,False
26169,47.7994053007427,weekend,False
53146,25.495811964518104,weekend,False
81544,43.20233657838446,weekday,False
54303,27.944167620260693,weekend,False
80345,19.388825922782342,weekend,False
52775,21.999394412113276,weekday,False
55758,29.10767622268668,weekend,False
45187,35.61311662511332,weekend,False
74096,19.384257300065684,weekend,False
44160,28.46406736033688,weekend,False
53169,26.580623222299486,weekend,False
40054,31.928544138757218,weekend,False
71279,37.61304267179199,weekend,False
77534,22.75796352693145,weekday,False
17301,35.07361736673668,weekend,False
63811,28.645186728150403,weekday,False
75096,27.237797382635904,weekend,False
72868,28.88811699410109,weekend,False
36699,19.119692646451647,weekend,False
61511,31.17101216120008,weekday,False
53297,30.276706820385705,weekend,False
72302,24.685573323290622,weekday,False
