user_id,age,drinks_coffee,height
4088,>=21,True,70.42407382834409
5026,<21,True,63.08874244733188
1874,>=21,True,66.98041042960247
6334,<21,False,71.53535992453617
3984,>=21,True,70.94349740585018
4720,<21,False,63.84479455084652
4615,<21,False,67.7325582262437
5089,<21,False,64.96576900261647
5068,<21,False,67.20337788136666
6987,<21,False,65.63372791673446
3514,>=21,True,70.25461894499657
6667,<21,True,65.47916037099091
2560,>=21,True,67.21576615181839
7183,>=21,True,69.22082742380059
5179,<21,False,63.16481580387961
5354,<21,False,57.56592147261415
2196,<21,True,65.45700457762361
6105,>=21,True,67.81352573388358
5133,<21,False,66.35610449058731
2044,<21,False,62.70317960229938
3195,>=21,True,71.27184346601295
5376,<21,False,61.735736326729196
6525,>=21,True,70.83502772429476
7735,>=21,True,69.52540125694149
2845,>=21,True,65.1686491396311
3800,>=21,True,70.25882077627757
5934,<21,False,69.28733754921441
7841,>=21,True,71.03036393497398
3972,>=21,False,69.52055302200418
4813,>=21,True,69.78386253384964
2916,<21,True,62.624573053175126
3488,>=21,True,68.75648464647558
4541,<21,False,62.77594215148144
5330,>=21,True,69.12713443345449
4726,<21,True,63.67756971882709
6927,>=21,True,65.53522488258317
7799,<21,True,64.39366784546854
2493,<21,False,66.23311887826765
5090,>=21,False,69.24814556705316
5786,<21,False,62.525265653204066
8180,<21,False,67.2542805924849
4228,<21,False,62.49719470837833
5113,>=21,True,69.69555131479886
3034,<21,False,67.07311392334262
3053,<21,False,64.03555046538486
1875,<21,False,67.76211801512935
7267,>=21,True,69.05538345435403
4652,<21,False,64.98734172550365
6325,>=21,True,69.53497215385184
7473,>=21,True,68.0930754376506
3239,>=21,True,66.00617540834536
6523,>=21,True,73.17342190569744
4945,>=21,True,69.06801692120682
6189,>=21,True,72.68068906085591
3564,>=21,True,72.12599045999434
3511,>=21,True,68.49635548436383
2458,>=21,True,70.32864632989875
4818,<21,False,66.09721839957697
7211,>=21,False,72.22294555286526
2325,<21,False,68.53660664072986
2614,>=21,True,70.72589567720259
7821,<21,False,67.7385908468902
5164,>=21,True,69.9325948909626
7858,>=21,True,70.197313861255
4584,<21,False,67.97156936535227
2126,<21,False,65.90397308769141
2209,>=21,True,67.9143820953153
4815,>=21,True,69.63554682026151
2961,<21,False,63.24035429422768
4548,>=21,True,69.61979509460197
2143,>=21,True,69.87735448244115
2898,<21,False,66.93530205243484
5590,>=21,False,70.56373273110918
6428,<21,False,68.90666189999213
2056,>=21,True,72.8787452509645
7386,<21,False,65.93111448308943
8130,>=21,True,71.19965483838179
2481,>=21,True,70.18605903064817
7917,>=21,True,69.49713081972307
1962,>=21,True,69.10713046903204
2444,>=21,True,66.62088801803951
3339,>=21,True,69.35683618223536
8082,>=21,True,68.52340936367952
5134,<21,False,63.62946867785469
7384,>=21,True,75.13106905042387
3772,>=21,True,71.14397628311244
2355,<21,True,65.14875455434716
7582,>=21,False,68.32501165310698
5388,<21,False,65.33958381894206
6960,<21,True,63.55390646041083
3302,<21,True,64.59976877574907
3621,>=21,True,71.43979143756076
4991,>=21,True,74.0252009290993
3628,>=21,True,70.06483255754213
5182,<21,True,63.973306114360625
3607,>=21,True,74.0705794128193
2033,>=21,True,65.80337245289424
4452,>=21,True,71.46331987737943
3349,>=21,True,68.50631951762159
6911,>=21,True,65.6250622325134
4066,>=21,True,65.98221518968676
5775,>=21,True,68.26095395782177
4743,>=21,True,71.62648545582451
4546,<21,False,65.27488335465294
3271,>=21,True,70.56817623811716
4477,>=21,True,69.66531440703088
3039,>=21,True,70.91124425531456
2604,>=21,True,67.28836433837387
4883,<21,False,59.22987980466488
4207,<21,False,64.07154583350527
3118,>=21,True,66.64671218821091
5774,>=21,True,67.74193736062719
4297,>=21,True,67.38408408020184
6192,<21,False,65.29864044264902
7601,>=21,True,65.21693821263416
6515,<21,False,64.97906202189276
2591,<21,False,69.05528723587096
6221,>=21,True,68.71512955859355
7580,>=21,True,69.8422968378113
6348,>=21,True,70.13610243071862
2024,<21,False,65.95540966718845
3421,<21,False,61.49735352715619
5225,<21,False,63.40562628540734
2380,<21,False,65.67520251019799
8009,<21,False,62.76960667454271
7383,<21,False,62.99172925581527
4281,<21,False,69.83135893226529
2684,>=21,False,73.25898317672626
6339,<21,False,62.47723236701878
7864,<21,False,67.89640526152589
2872,>=21,False,68.8795403427581
2908,>=21,True,69.21109021496834
4118,>=21,True,68.69818955231644
4044,<21,False,65.09463548490473
3927,>=21,True,70.30991751206582
7432,>=21,True,68.84266629794797
7516,>=21,True,71.5104047598479
7784,>=21,True,67.38735206099508
2796,<21,False,60.882272336434696
3809,>=21,True,72.77210365803252
6847,>=21,True,73.2768348133488
5778,>=21,True,66.5650183902681
6261,>=21,True,70.11801173744009
6957,>=21,True,69.57538246391339
7641,>=21,True,68.52819079923215
7467,>=21,True,69.97748733903272
1934,>=21,True,68.21860419529408
2973,<21,True,65.18883324211177
3585,>=21,True,68.05380712735398
3409,<21,False,69.03505894372412
6381,<21,False,63.02400133924014
4524,<21,False,66.98369764356963
7542,<21,False,67.44418094267122
4544,>=21,True,70.0416628917193
5386,>=21,True,70.16439437432831
4703,>=21,True,67.91573095053734
3935,<21,False,73.11209362523748
2157,>=21,True,67.21752581082828
2799,>=21,True,67.73169493619744
6157,>=21,False,72.06084748621862
7302,<21,False,64.22938929116503
3762,<21,False,61.131409045403416
5633,>=21,True,67.56379952349934
5188,<21,True,62.69850164710677
4563,<21,True,64.61557758846394
2634,<21,True,62.709674297477775
4882,<21,False,65.8467823386774
1929,<21,False,68.98027208597594
7585,<21,True,64.05617926777224
3530,<21,False,61.04655400825759
7395,<21,False,64.68826775478999
2846,>=21,True,66.89679137949369
6853,<21,False,67.57275615132352
3962,<21,False,67.24447358901732
3889,>=21,True,69.23211360183255
7887,>=21,True,65.91097750600132
4331,<21,False,65.28331912923599
7501,>=21,True,68.34945003151131
2268,<21,False,64.22527989295241
4579,>=21,False,71.1788519371519
6285,>=21,True,70.29049100257302
6691,>=21,False,70.55954442930151
3112,>=21,False,74.64634967460094
7259,>=21,True,70.21236238071728
4395,<21,False,69.66483571307171
5274,>=21,True,70.4414821772416
6765,<21,False,67.03325200410171
4393,<21,False,62.935919799551485
3111,>=21,True,72.41820508184094
1857,<21,False,66.47610564407636
3387,>=21,True,69.02490185811436
4317,>=21,True,70.71394000571097
2868,>=21,True,69.10715274818732
7604,>=21,True,71.05267912945659
4639,>=21,True,67.33270157931965
6051,>=21,True,68.71782172808189
1933,>=21,True,68.75459431861894
2707,<21,False,65.38731506991665
3417,<21,False,65.23174788849477
7333,<21,False,65.17822791065299
7052,>=21,True,70.05098017530567
8196,<21,False,66.15471170103301
3729,>=21,True,67.31088777069732
4174,<21,False,69.06800211215982
5518,>=21,True,69.69017033150293
3383,>=21,True,68.98861210871412
2394,>=21,True,69.74382211307302
7280,<21,False,66.99503116845356
3226,<21,False,66.21003533605301
1852,>=21,True,69.5918520016296
2363,<21,True,63.800304882526355
6440,<21,False,67.091262508939
4951,<21,False,68.53963220497702
3822,>=21,True,68.36887384850907
7761,>=21,False,67.00229296973279
1931,>=21,True,70.81896250745655
2076,<21,False,68.35400106017828
3046,<21,False,63.312583785428515
6360,<21,False,69.27940661179663
3623,>=21,True,68.70867128915278
3114,>=21,True,71.60720823702617
3834,>=21,False,70.85350866331667
7807,>=21,True,68.32067117177057
5654,<21,True,63.270311880030704
6654,<21,True,65.36682126143472
3682,>=21,True,67.23399334739197
6144,<21,False,64.59047522485001
5287,>=21,True,68.27594445141939
6589,<21,False,68.95470800305505
5240,>=21,False,70.78918401193194
8113,>=21,True,67.9776282514527
6182,>=21,True,70.38859085330469
5507,<21,False,68.25559640859247
2781,>=21,True,70.16624127766082
3639,>=21,True,71.62972865835013
2153,>=21,True,70.58265853108335
7796,>=21,True,68.3740435505723
3093,>=21,True,70.82556420168122
2167,<21,False,68.43137153400757
3333,<21,True,65.06231347715557
3206,>=21,True,66.81119253234256
3503,>=21,True,70.54282484615005
7017,>=21,True,70.52963320671599
3438,<21,True,63.14240802516225
5556,>=21,False,72.84594238566805
7936,<21,False,67.46363377627058
5833,>=21,True,73.29734005077368
5128,>=21,True,70.39391249699375
1937,<21,False,62.85252367295116
2208,>=21,True,73.49987355275883
6338,>=21,True,69.21424181806722
3443,>=21,True,68.05157080877392
4982,<21,False,59.95100244005347
6443,<21,False,65.10219937695602
3660,>=21,True,70.61896089124443
3050,<21,False,64.73567802581105
1987,<21,True,64.24785388958291
7663,>=21,True,69.45794752754479
7113,>=21,True,71.31808360419278
2068,<21,True,63.36022876719197
3056,>=21,True,65.46413692656498
5098,>=21,True,71.0057151155204
2515,<21,False,65.07350760574653
4594,>=21,True,66.85872716697173
6706,>=21,True,71.74433241074499
6769,>=21,True,70.11468308957848
7062,>=21,False,69.20549654543258
3921,>=21,True,71.61075697454865
2988,>=21,True,72.47291351430117
6227,<21,False,71.86044057449325
6521,>=21,True,70.82423845087945
5310,>=21,True,67.89313899248322
6884,>=21,True,68.67707479159334
3562,<21,True,63.662148019047414
3085,<21,False,69.48110153363525
4105,<21,False,67.37737166851639
3189,>=21,True,71.3701345275463
5853,>=21,True,66.11241377153863
6963,>=21,True,69.49357680637408
5485,>=21,True,69.07152089045177
3481,<21,False,59.560474889899865
4655,>=21,True,72.82747275087358
6825,>=21,False,70.85504737337726
6101,<21,True,64.05424717846482
7956,>=21,True,67.90361078246102
6389,<21,False,63.29965613053282
7292,>=21,True,65.55738245163161
3305,<21,False,63.796613078587086
4409,>=21,True,69.1493962496057
1966,>=21,True,67.93347163995801
8184,<21,False,66.24567455992685
7776,<21,False,63.73131037331352
4713,<21,False,63.83145292986858
7141,>=21,False,73.642595490611
6210,>=21,True,68.652146789319
4471,<21,False,61.59755698882866
3758,<21,False,65.80904247470485
5791,<21,True,63.78181142712413
3688,>=21,True,73.08363552774125
6173,>=21,True,72.71586169510174
2160,>=21,True,69.52645915879053
7721,<21,False,60.66068334302989
4049,<21,False,63.80422780549022
5571,>=21,True,69.5986029976755
3508,<21,False,70.24825999747611
8022,<21,False,66.03272082448622
8102,<21,False,64.89453122513856
2014,>=21,True,68.85232345739439
4233,<21,False,63.32649035451538
5226,>=21,True,67.25285893244569
3937,>=21,True,70.3169104132114
5955,>=21,True,67.45635177875886
7754,<21,False,63.55204158104404
1942,<21,True,63.25643884636918
5798,>=21,True,67.44483481485811
6198,>=21,True,66.68678545881663
3606,<21,False,64.3059011020813
7782,>=21,True,71.52114716736588
2299,>=21,True,65.01326435014752
3989,>=21,True,67.24150817159507
6143,<21,True,62.782455382541215
2685,>=21,True,74.08915588159455
5765,<21,False,67.00273676782561
6921,>=21,True,67.68128096103312
5523,>=21,True,70.77928682844441
4304,>=21,True,68.29663068048039
5891,>=21,True,69.09256549890664
4046,<21,False,63.72189980747274
7353,>=21,True,69.42296789123735
7461,>=21,True,69.98598889027473
4536,<21,False,62.036123162480486
4891,<21,False,64.21450816942746
2079,<21,True,63.63084424116536
4670,<21,True,63.02014114782269
4749,<21,False,66.24650944589564
2257,>=21,True,65.64073971936892
4643,<21,False,69.83185618041315
6316,>=21,True,65.4435290201327
3619,<21,False,60.870081506324055
4441,>=21,True,68.13037395882735
6423,>=21,True,69.06572173789866
6594,>=21,True,70.63592645951806
2631,>=21,True,69.45935413897358
7161,<21,False,68.29370986286202
7896,<21,False,65.51777660452214
2689,>=21,True,68.8649691043154
5502,>=21,True,66.8030508774499
4512,>=21,True,71.79652518124364
7666,<21,False,61.83315790555722
5300,<21,False,61.78512794527738
2096,<21,False,67.10051734051423
4110,<21,False,67.97980696480982
1910,<21,True,64.76831433394278
5314,>=21,True,69.37305177014406
5557,<21,False,67.42815532329149
6417,<21,True,63.61320711384736
6979,>=21,True,71.23783565168675
5964,<21,False,65.01283254351249
6605,>=21,True,69.13930970622636
5154,>=21,True,68.2066193634028
2537,>=21,True,73.54055576584798
1971,>=21,True,64.79293366382916
5195,>=21,True,69.17656968779762
5568,>=21,True,70.2517548142317
5366,>=21,True,71.63430389188868
6848,>=21,True,68.702510811036
5148,>=21,True,69.1686227158906
4856,>=21,True,70.3530525419255
6985,<21,False,66.87024627649471
6871,<21,True,64.94207700358452
4378,>=21,True,74.54832194117523
7135,>=21,True,71.10810371769223
4102,>=21,True,70.90782766254335
3755,<21,True,63.940824359156004
4702,<21,False,67.00797684293008
5263,<21,False,70.56901519641389
6176,<21,False,65.13533318297871
5424,>=21,True,69.67348748217445
7851,>=21,True,71.02543464170616
5636,>=21,False,69.88921413973671
4243,>=21,True,69.99924745530197
4289,<21,False,65.11633040987189
6711,>=21,False,73.01348829883699
2893,<21,False,65.51772957709257
8176,<21,False,63.43756181971226
4618,>=21,False,71.06141667384516
7094,<21,False,67.99250140381308
5601,<21,True,62.70389477723495
5308,<21,False,64.72723725235831
3891,<21,False,66.5548459771081
4353,>=21,True,73.1508242764163
2487,>=21,False,69.9556779394767
6136,>=21,True,69.09847579925486
3448,<21,False,63.46578290425464
3647,<21,False,63.895342375250216
6119,>=21,True,67.28076767304943
3980,>=21,True,68.8917494713054
2944,>=21,True,70.98331050679698
3358,<21,False,59.97722267677485
5915,>=21,False,71.67612824252278
6943,>=21,True,68.38787630178382
3499,<21,False,64.36588956877551
6560,<21,False,64.95033660659034
2246,<21,False,61.647173956762394
2224,>=21,True,68.87133398983006
7774,>=21,True,71.009465345224
4384,>=21,True,69.22563730422007
5149,>=21,True,68.28995573985142
5737,>=21,True,72.30682898658428
4660,<21,False,61.92371046921906
6721,>=21,True,72.66433525878183
4611,>=21,True,71.64629611321556
6267,>=21,True,68.7383024715797
3281,>=21,True,67.84259955972878
5457,<21,False,69.36267718182721
4861,>=21,True,68.6037966696721
5459,>=21,False,71.85238521683013
8138,>=21,True,69.77480382851954
7975,>=21,True,68.5709017127577
5355,>=21,True,67.06712126527314
7117,>=21,True,68.4312994653054
3069,>=21,True,68.11185636602406
4577,<21,False,68.70610072141166
3892,>=21,True,68.08955340257043
7296,>=21,True,68.35256252538896
7262,<21,True,64.82053895681673
6668,<21,False,67.11812180280093
4246,<21,False,62.67207270862704
1909,<21,False,61.00111191350912
5886,<21,False,63.44543433356383
5611,>=21,True,66.65962504123742
4350,<21,False,68.81235644310397
6833,>=21,True,69.12167695853486
8025,>=21,True,65.26082933294751
7730,<21,False,69.11927271874163
2369,>=21,True,68.41178253908882
6602,>=21,False,72.78736721406179
7733,>=21,True,69.44379775874853
3595,>=21,True,70.20080981924572
6052,>=21,True,68.72947795579304
2002,>=21,True,67.81961721326851
3620,>=21,False,73.40744037357132
4173,<21,True,64.58264903394348
6032,<21,False,67.38745085751431
5122,<21,False,68.7903846999555
4847,>=21,True,66.73275649223226
5338,>=21,True,68.39984254972717
6663,<21,False,68.42982439856189
3019,>=21,True,66.48062655807377
7915,<21,False,63.38210531368726
4913,<21,True,65.32331213974112
3229,<21,True,64.04156239604959
4919,>=21,True,70.30331235102251
4234,>=21,True,72.28367242229257
2866,<21,False,71.16314309105042
4809,>=21,True,67.21730397881001
5751,>=21,True,71.95476752417945
2353,>=21,True,67.63107799001126
2698,>=21,True,71.24224620306163
2289,>=21,True,69.91053910546745
8089,>=21,True,73.3450798423448
6367,>=21,True,69.38530506649153
7835,<21,True,64.13761958491217
5268,<21,False,73.46438429199078
5328,>=21,True,68.42480906898675
2610,>=21,True,67.91692380949162
2672,<21,False,61.835318838673345
4606,>=21,True,70.35911892974096
3363,>=21,False,71.4333043898953
7906,<21,False,65.90093350043341
2247,<21,False,68.63972704342254
7705,>=21,True,68.9528364966893
5811,<21,False,66.65870019226729
6983,>=21,True,69.71383047077632
8071,>=21,True,68.7589522497134
4915,>=21,False,71.18655457598526
7816,>=21,True,70.79312968187493
5519,>=21,True,72.11751600042454
6579,>=21,True,69.51241585386951
5896,<21,True,64.89711254273541
2877,>=21,True,71.50394729693873
2618,<21,False,64.37301134138275
3555,<21,True,63.17842011698617
8055,<21,False,64.65988032524666
5362,>=21,True,68.39877812829103
8175,<21,False,62.720379448785636
2674,>=21,True,72.33444543141935
4921,<21,False,62.256729167468905
2856,>=21,True,68.66384760144315
3491,<21,False,65.99689700865443
4733,<21,False,59.68468974377848
2869,<21,False,65.13811729099592
3965,>=21,True,69.0811257866665
7359,<21,False,64.54962064850686
7362,>=21,True,70.25285522864421
7723,<21,False,66.61496419025178
5447,<21,False,63.46718263825561
3985,>=21,True,69.60207475157019
2938,>=21,True,69.38023458620881
1862,>=21,True,74.7450879593835
4156,>=21,True,71.71690756310542
4218,>=21,True,68.14616256058099
2850,<21,False,66.00209952774973
6243,<21,False,59.86475767298264
5734,>=21,True,71.67767077015785
3575,>=21,True,69.05774139661638
5983,<21,False,62.93168002442696
7290,>=21,True,68.26909344678965
4211,>=21,True,68.879278961931
6458,>=21,True,71.91814850460227
2737,<21,False,65.46574639664108
6889,>=21,True,70.20053271138192
7873,>=21,True,68.89014296651682
2586,>=21,True,68.88245653250227
3930,>=21,True,66.40426861505051
3899,>=21,True,67.92337196837153
7508,<21,True,63.56607612599268
4789,>=21,True,71.85960768552458
7759,>=21,True,67.27040677877103
1847,>=21,True,70.74919406491686
4727,<21,False,61.470262110559176
3460,>=21,True,67.16333990287853
1844,>=21,True,68.19600714638963
6137,<21,True,65.32435992303785
7030,>=21,True,65.223426361547
4918,>=21,True,68.00264288833979
7329,>=21,True,68.12433769999195
5632,<21,False,64.53526867584345
7573,>=21,False,73.89491445900374
7355,<21,True,62.75336945923218
8199,<21,False,67.5816146593073
6686,>=21,True,67.24145414866797
7661,<21,False,66.2843387853145
4790,<21,False,64.91801273931048
7496,<21,False,65.03669713591479
2779,>=21,True,68.57945435753196
2062,>=21,True,73.48562095407995
4717,>=21,True,70.68641963135222
5031,<21,False,66.78997736944426
6294,>=21,True,67.95126262423098
7246,>=21,True,68.38264161824615
3033,<21,False,68.8589015078389
4037,<21,False,63.4291569961678
6703,>=21,True,70.00957240828505
5175,>=21,True,67.15209981240984
4242,<21,False,66.6455421633344
4117,>=21,True,64.20332965874668
7360,>=21,True,70.75725805079179
5176,>=21,True,68.87107957731703
7678,<21,True,63.71185181631205
2479,>=21,True,71.6005374415915
2467,<21,True,64.58417383505115
4439,>=21,False,74.04151220646553
4950,>=21,True,68.0166444564103
6041,>=21,True,70.51490119947346
4849,>=21,True,70.06874914908423
6863,<21,False,68.19068682148271
7018,<21,False,70.96429866135475
3654,>=21,True,67.65942306299743
3773,<21,False,68.39835611639505
4260,>=21,True,70.89350965000236
3208,>=21,False,69.41026823223291
4519,>=21,True,68.16344798617789
7106,>=21,True,70.17649952768653
6091,>=21,True,70.6515122961515
6071,<21,False,67.05518913879887
3126,>=21,True,68.82188622654961
4114,>=21,False,74.23696657088063
